,id,text
7767,1.2533191307253514e+18,"RT @CholorecordsAja: @Worldnews_____ @GunnetteP @vinnylotti @Uber @Pontifex @FBI @ga_dps Tell me more about this https://t.co/DeK13rGE68

I…"
7776,1.2533193842837217e+18,I just opened the @Uber app by mistake and genuinely felt a tear in my eye #lockdownlife
7778,1.2533194608255631e+18,"The state actions show that even before the coronavirus hit, Oyo's business model was facing bigger issues — echoing regulatory challenges of @Airbnb and @Uber, which have waged costly legal battles with states and cities."
7791,1.2539737075523256e+18,@Uber_Support Please check your DM
7801,1.2539739945015214e+18,"@Uber_Support Hello Uber
Apologies as i signed up as interested in being a driver but i was just trying to set up an account with Uber Eats so i’ve clearly made a mistake.   Apologies as i don't even drive"
7802,1.253974037333762e+18,"RT @hughjarse2011: @Uber_Support Hello Uber
Apologies as i signed up as interested in being a driver but i was just trying to set up an acc…"
7816,1.2539746394177413e+18,Use my Uber eats code for free food. (£15 code). #food #free #freefood #UberEatsPromoCode #UberEats #ubercode #UberEatscode #ubereatsuk #promocode #london #uk #coupon #coupons #couponcodes #foodpromocode #cheap https://t.co/CIYM4DT9dx
7823,1.253975041152127e+18,"@Uber's most recent campaign is a brilliant brand response to the #covid19 pandemic. It goes to show the importance of companies maintaining social responsibility to benefit the wider community &amp; their reputation.
#advertising #coronavirus #movewhatmatters
https://t.co/61ooeBS3Su"
7826,1.253975298296742e+18,RT @CraigWSmalleyEA: I believe they have @cpapracadvisor @Uber @lyft @IRSnews #tax #TaxPros https://t.co/Xk7F2h5HTd
7831,1.253975350549373e+18,@Uber_Support If I'm publicly asking you on Twitter for the information for your complaints department and your legal department I've clearly gone through this with you before. I would like to go about this the easy way &amp; discuss the issues with your legal dept. Not with your customer support
7841,1.253975562143621e+18,@Uber_Support So how about we skip over the meat providing you with my number you guys promising that you'll help and then you don't and we just go straight to you giving me the contact information for your legal department
7847,1.25397571154475e+18,@UberINSupport hi what happen uber help me
7851,1.2539757955774013e+18,"Alright, @Uber I am receiving receipts to my email that don’t belong to me. It’s obvious that someone made an account and typed in my email on accident. Yet, you want me to sign in to this account and delete it? How am I suppose to to tha exactly? It’s not my account. 🤦🏽‍♀️ HELP"
7858,1.2539759150018724e+18,Cold Rock delivered #uber #ubereats #love #party #coldrock #icecream https://t.co/KTeXwBwSS8 https://t.co/t0GWXORyuN https://t.co/j5b82vQig3
7859,1.2539759480908923e+18,@Uber you keep on taking money from my bank account for trips I didn't do
7862,1.253975982400127e+18,For the record. I deleted my @Uber account over a year ago.
7871,1.2539761760218644e+18,@UberEats Good morning! How can I be part of the delivery team? Am an Uber driver..
7872,1.2539761917210665e+18,@Uber_Support  Please Delete My Account If You Cant Update I ll Shift To Grabhub
7875,1.2539762497030758e+18,"Alright, @Uber I am receiving receipts to my email that don’t belong to me. It’s obvious that someone made an account and typed in my email on accident. Yet, you want me to sign in to this account and delete it? How am I suppose to do that exactly? It’s not my account. 🤦🏽‍♀️ HELP"
7878,1.2539763320498708e+18,@Uber_Support Do you need a 4 door vehicle to sign up to drive for Uber Eats? I understand for Uber ride sharing but does this also apply to Uber Eats drivers?
7879,1.253976354070188e+18,RT @realKyleTobkin: @Uber_Support Do you need a 4 door vehicle to sign up to drive for Uber Eats? I understand for Uber ride sharing but do…
7880,1.2539763573121925e+18,"For the record, I deleted my @Uber account over a year ago."
7883,1.253976532319531e+18,"@big_killa_ @UberEats Uber Eats should charge extra for White People to deliver the food.

I’m happy to pay, if it means the food has not been molested."
7884,1.2539765543899013e+18,@Uber_Support @rosietroye am certain this will get escalated without your assistance
7888,1.253976637542105e+18,#UberRape is real .. Licensed by corrupt regulators around the world 🌍 #StayHome #NHS https://t.co/Bfd59RCLlH
7891,1.2539767744233144e+18,@Uber_Anne @themistern I'm still making 8 an hour 🙃
7898,1.2539768864951173e+18,"Addison Lee to bring former CEO Liam Griffin back into top job | #London #Malta #News #Minicab #Uber #AddisonLee #Taxi

https://t.co/hS0yEui29G | 24/7 TV | https://t.co/GEht40rjRa"
7933,1.254824807474004e+18,RT @bdveal: @Uber_Support hello I’m trying to find out why my Uber eats account was deactivated
7945,1.2548249650162565e+18,"I'm looking for #taxiapp ready to Use like #ola #uber. Please Dm me. With demo and pricing.

#taxiapp #uber #ola #readytouse #android #Ahemdabad #recommendation"
7953,1.2548250795417682e+18,"No boss, no schedule, and no office. Make great money on your own time driving with @Uber. Sign up: https://t.co/0tPbuf8GSk"
7959,1.2548251660617933e+18,@Uber I got email said that I used uber to buy some food. I think someone in Australia's using my email... because I don't use Uber app in my country (indonesia).. could you help me to check it?
7982,1.2548255025415987e+18,@Mugenc4s @GreenBadgeGazz @Uber I hope he’s been reported to the police
7996,1.2548257622696428e+18,RT @UberFacts: Check out These Memes of Your Dreams and Nightmares https://t.co/IhXMWAS9Ol
8011,1.2548258938406461e+18,"@MattHaneySF @Uber Haney, get off the high horse. Dining delivery is not a human right. If Uber Eats decides that area makes no $ sense for them and their drivers, that’s their prerogative. And you have told them they cannot charge a premium, so..."
8017,1.2548260527923405e+18,"RT @NTXProDriver: Order #Amsoil: 

https://t.co/yfhnG5YJOL 

#Diesel #WorkTruck #UberDriver #LyftDriver #RideshareDriver
#Cars #Trucks #Rec…"
8021,1.2548260845683794e+18,RT @vegederrian: @Uber_Support can you please answer my DM?
8022,1.2548261291997512e+18,@Uber_Support @CabbieRay Hi can you answer my DMs
8023,1.2548261292167168e+18,"@Uber_Support 2 Ma position
Rue Gustave Eiffel, Clichy
Position: geo:48.904526,2.297217?z=19
https://t.co/zHbVXdfB7u https://t.co/Of0HynXhh0"
8028,1.254826181058351e+18,RT @UberEats: Subscribe for $0 Delivery Fee and 5% off every order of $15 or more. Uber will donate $1 to the National Restaurant Employee…
8029,1.254826189232812e+18,"@jchatterleyCNN @Uber @andrewgordonmac What driver support?

You're giving tons of money too businesses and NOTHING FOR DRIVERS!

NOTHING!"
8032,1.2548261958055035e+18,"British cinema chain to deliver film snacks via Uber Eats. 
https://t.co/awHQynxbSP
#British #Uber #UberEats https://t.co/MR8VJUKoH8"
8053,1.2548264560285245e+18,@Kev_Thom76 @Anthony23Bryant @Uber_Support Oh well https://t.co/gprw7HqCmx
8058,1.2548265143041147e+18,@Mugenc4s @SaveTaxi @Uber Put it on you tube
8066,1.254826635129434e+18,"RT @UberFacts: It Takes Over 7,500 Bricks to Build the Winchester Mystery House out of LEGO https://t.co/it28OZh2rr"
8079,1.2548268144274596e+18,"ICYMI: @Uber’s Engineering Director of Aviation, Mark Moore shows how Uber Elevate #eVTOL vehicles can “rise above the congestion of cities to keep large cities at peak productivity”.

Tune in live for networking until 3PM EDT: https://t.co/iBG4Fc8KDw
#UAM #FlyOrbs #UberElevate https://t.co/mbk7Knf2iv"
8081,1.254826837869359e+18,@senowtf @Uber_Support Do tell
8104,1.2548271829810258e+18,RT @FREAKY_TYy: i think all essential workers need 50 percent off on @Uber
8105,1.2548271946956104e+18,"@TeamsterDoug @LorenaSGonzalez @Uber @lyft @DoorDash @Postmates The bummer is that there are ICs sitting home right now who COULD work, but alas, AB5 has crippled them."
8107,1.254827274437886e+18,"RT @NOMOREorg: During the #COVID19 crisis, @Uber is providing 50,000 free rides to domestic violence shelters &amp; donating 45,000 meals to su…"
8109,1.254827328074584e+18,RT @UberFacts: 10 Daily Habits of People Who Hardly Ever Get Sick https://t.co/N5BgsMNn2g
8136,1.2548277140135404e+18,RT @UberFacts: A Mattress Store Employee Took Petty Revenge on a Demanding “Karen” https://t.co/gQKnJ6c7em
8137,1.2548277279175885e+18,"@Uber_Support omg wow... Now I know this is about the individual as much as it is about uber the company. Because if I luck up and get a competent support person the shit gets handled smoothly, but 90% of you guys are trash as fuck collecting a paycheck and hardly working."
8186,1.254828517965136e+18,"@Uber_Anne April never happened.

As far as I'm concerned."
8194,1.2548286263332004e+18,"@NJSenatePres @UberEats @Uber_Support 
@UberEats 
@Uber 

Food was delivered to me that was raw and the chicken had feathers.

They think a full refund is enough.

I ate dangerous chicken!

Salmonella can kill someone!

***I have not received a response after being lied to.

@UberEats 
@Uber_Support https://t.co/hXoZKUiBm6"
8205,1.2548287728907592e+18,@Uber_Anne We lost a whole month :(
8206,1.2548287785236316e+18,RT @xtraTreesRus: @Uber_Support omg wow... Now I know this is about the individual as much as it is about uber the company. Because if I lu…
8209,1.2548288357255537e+18,"@UberEats @chargrillcharli @rossopomodoroau @Uber_Support 
@UberEats 
@Uber 

Food was delivered to me that was raw and the chicken had feathers.

They think a full refund is enough.

I ate dangerous chicken!

Salmonella can kill someone!

***I have not received a response after being lied to.

@UberEats 
@Uber_Support https://t.co/KHujKLfdai"
8230,1.25482904250889e+18,"@Uber_Support @Uber_Support 
@UberEats 
@Uber 

Food was delivered to me that was raw and the chicken had feathers.

They think a full refund is enough.

I ate dangerous chicken!

Salmonella can kill someone!

***I have not received a response after being lied to.

@UberEats 
@Uber_Support https://t.co/MvOh2eUWjf"
8238,1.2548291328122962e+18,@kathysimpson50 @GreenBadgeGazz @Uber Yes they've been notified
8252,1.2548293821343867e+18,@Uber_Anne Blegh
8262,1.2548294890303365e+18,@buzz4343 @marc_laz @Uber Yes the police have been told
8266,1.254829561042178e+18,@Uber_Support I need help ASAP my whole fleet can’t go online ! When are offices opening again. The customer service over the phone is terrible. Please help
8272,1.2548296545292493e+18,"@UberUKsupport I’ve since had 3 emails from Uber Support, none of which answer my question and they are ALL automated responses? I want to talk to a human. How hard can that be? #badservice"
8275,1.2548297063708262e+18,@Uber_Support I need help been trying to use my gift card to feed my family and I can't useless gift card been at this for like four months trying to use my gift card no response by email or phone 😡 horrible customer service
8277,1.2548297175696548e+18,@Uber_412 @kiss4ku @Number1N1gga butch ur name sounds like a monster from scooby doo gtfo
8279,1.2548297511869276e+18,@Uber_412 @kiss4ku @Number1N1gga oh i almost forgot https://t.co/yeuEaRfrRx
8293,1.2548300391804232e+18,I am extremely proud of our customer @woolworths for partnering with @Uber to meet the essential demands of the community. Congrats to the teams involved! @kasada_io is humbled &amp; proud to provide protection for your online business! https://t.co/2qZSiNpPxa
8300,1.2548300833798513e+18,@UberFreight @Uber What's Uber freight
8323,1.254830443104473e+18,@Zandee03 @FAIRImmigration @Uber Including trump properties
8324,1.254830454022144e+18,"RT @jchatterleyCNN: ""Thank you for not riding with us,"" says @Uber, as the firm adapts to the new #covid19 reality. SVP @andrewgordonmac ta…"
8335,1.2548305763615908e+18,"RT @Connect_IFAT: We Fear Dying of Hunger
Before Being Killed By Corona

#33DaysLater of Lockdown NO help from 
@Olacabs and @Uber_India…"
8343,1.2548307124501545e+18,"RT @AgilityPrime: ICYMI: @Uber’s Engineering Director of Aviation, Mark Moore shows how Uber Elevate #eVTOL vehicles can “rise above the co…"
8344,1.2548307148283453e+18,Uber will keep your money as long as they want. Uber lies #Uberlie about your money they ow you
8361,1.2548309829576008e+18,@Uber_Support my driver did not end the ride after i was dropped off!! I was supposed to pay 41.62 &amp; i was just charged 122.00!! I want my money back now!!!
